s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_LJ AIR
 1.0000417E+000, 0.0000000E+000, 0.0000000E+000,-1.0516032E-015, 9.0044211E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5116113E-016, 1.8259481E-002
 1.0023640E+000, 0.0000000E+000, 0.0000000E+000,-1.0658141E-015, 9.0044211E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6537199E-016, 1.8281194E-002
 1.0042993E+000, 0.0000000E+000, 0.0000000E+000,-1.0800250E-015, 9.0044211E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7958284E-016, 1.8302576E-002
 1.0062345E+000, 0.0000000E+000, 0.0000000E+000,-1.0942358E-015, 9.0044211E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9379370E-016, 1.8321953E-002
 1.0081698E+000, 0.0000000E+000, 0.0000000E+000,-1.0800250E-015, 9.0044211E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7958284E-016, 1.8341272E-002
 1.0101050E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 9.0044211E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0800455E-016, 1.8360535E-002
 1.0120404E+000, 0.0000000E+000, 0.0000000E+000,-1.0800250E-015, 9.0044211E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8357892E-015,-1.7958284E-016, 1.8379740E-002
 1.0143626E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 9.0044211E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2221541E-016, 1.8400800E-002
 1.0162978E+000, 0.0000000E+000, 0.0000000E+000,-1.0658141E-015, 9.0044211E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6537199E-016, 1.8421792E-002
 1.0182332E+000, 0.0000000E+000, 0.0000000E+000,-1.0516032E-015, 9.0044211E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8357892E-015,-1.5116113E-016, 1.8440816E-002
 1.0201684E+000, 0.0000000E+000, 0.0000000E+000,-1.0942358E-015, 9.0044211E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9379370E-016, 1.8459784E-002
 1.0221037E+000, 0.0000000E+000, 0.0000000E+000,-1.0658141E-015, 9.0160774E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6420637E-016, 1.8478695E-002
 1.0240389E+000, 0.0000000E+000, 0.0000000E+000,-1.0658141E-015, 9.0627022E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5954389E-016, 1.8497549E-002
 1.0263612E+000, 0.0000000E+000, 0.0000000E+000,-1.0800250E-015, 9.0627022E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7375474E-016, 1.8518224E-002
 1.0282965E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 9.0627022E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1638730E-016, 1.8538832E-002
 1.0302317E+000, 0.0000000E+000, 0.0000000E+000,-1.0516032E-015, 9.0627022E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8357892E-015,-1.4533303E-016, 1.8557507E-002
 1.0321670E+000, 0.0000000E+000, 0.0000000E+000,-1.0658141E-015, 9.0627022E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5954389E-016, 1.8576127E-002
 1.0341022E+000, 0.0000000E+000, 0.0000000E+000,-1.0800250E-015, 9.0627022E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8357892E-015,-1.7375474E-016, 1.8594691E-002
 1.0360374E+000, 0.0000000E+000, 0.0000000E+000,-1.0800250E-015, 9.0627022E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7375474E-016, 1.8613199E-002
 1.0383598E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 9.0627022E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5298244E-015,-2.1638730E-016, 1.8633493E-002
 1.0402950E+000, 0.0000000E+000, 0.0000000E+000,-1.0516032E-015, 9.0976708E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4183617E-016, 1.8653721E-002
 1.0422302E+000, 0.0000000E+000, 0.0000000E+000,-1.0942358E-015, 9.2258891E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7164690E-016, 1.8672052E-002
 1.0441655E+000, 0.0000000E+000, 0.0000000E+000,-1.0658141E-015, 9.2666858E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8357892E-015,-1.3914552E-016, 1.8690328E-002
 1.0461007E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 9.2666858E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8177808E-016, 1.8708549E-002
 1.0480360E+000, 0.0000000E+000, 0.0000000E+000,-1.0800250E-015, 9.2666858E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8357892E-015,-1.5335637E-016, 1.8726715E-002
 1.0503583E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 9.2666858E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8177808E-016, 1.8746633E-002
 1.0522935E+000, 0.0000000E+000, 0.0000000E+000,-1.0658141E-015, 9.2492015E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4089395E-016, 1.8766487E-002
 1.0542288E+000, 0.0000000E+000, 0.0000000E+000,-1.0942358E-015, 9.2375453E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7048128E-016, 1.8784478E-002
 1.0561640E+000, 0.0000000E+000, 0.0000000E+000,-1.0942358E-015, 9.2375453E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8357892E-015,-1.7048128E-016, 1.8802414E-002
 1.0580993E+000, 0.0000000E+000, 0.0000000E+000,-1.0942358E-015, 9.2841701E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6581880E-016, 1.8820296E-002
 1.0600345E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 9.2958264E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0728574E-016, 1.8838124E-002
 1.0623568E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 9.2958264E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7886403E-016, 1.8857672E-002
 1.0642921E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 9.2958264E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7886403E-016, 1.8877156E-002
 1.0662273E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 9.2958264E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8357892E-015,-1.7886403E-016, 1.8894811E-002
 1.0681626E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 9.2958264E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9307489E-016, 1.8912412E-002
 1.0700978E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 9.3191388E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7653279E-016, 1.8929960E-002
 1.0720332E+000, 0.0000000E+000, 0.0000000E+000,-1.0942358E-015, 9.3541074E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5882507E-016, 1.8947454E-002
 1.0743554E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 9.3541074E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7303593E-016, 1.8966635E-002
 1.0762906E+000, 0.0000000E+000, 0.0000000E+000,-1.0942358E-015, 9.3541074E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5882507E-016, 1.8985754E-002
 1.0782260E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 9.3541074E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8357892E-015,-1.8724678E-016, 1.9003078E-002
 1.0801612E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 9.4123884E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6720782E-016, 1.9020349E-002
 1.0820965E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 9.4706695E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8357892E-015,-1.6137972E-016, 1.9037567E-002
 1.0840317E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 9.4706695E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8357892E-015,-1.6137972E-016, 1.9054732E-002
 1.0863540E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 9.4706695E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7559057E-016, 1.9073552E-002
 1.0882893E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 9.4706695E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8357892E-015,-1.7559057E-016, 1.9092310E-002
 1.0902245E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 9.4706695E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7559057E-016, 1.9109307E-002
 1.0921597E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 9.4706695E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8357892E-015,-1.8980143E-016, 1.9126251E-002
 1.0940950E+000, 0.0000000E+000, 0.0000000E+000,-1.0942358E-015, 9.4706695E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4716886E-016, 1.9143144E-002
 1.0960302E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 9.4706695E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7559057E-016, 1.9159984E-002
 1.0983526E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 9.5580911E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5298244E-015,-1.5263756E-016, 1.9178447E-002
 1.1002878E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 9.6455126E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7231712E-016, 1.9196850E-002
 1.1022230E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 9.6455126E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0073883E-016, 1.9213524E-002
 1.1041583E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 9.6455126E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5810626E-016, 1.9230147E-002
 1.1060935E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 9.6571688E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9957320E-016, 1.9246718E-002
 1.1080288E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 9.7037937E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8357892E-015,-1.8069987E-016, 1.9263238E-002
 1.1103511E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 9.7717882E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0596487E-015,-1.5968956E-016, 1.9281350E-002
 1.1122863E+000, 0.0000000E+000, 0.0000000E+000,-1.0942358E-015, 9.8320120E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1103462E-016, 1.9299402E-002
 1.1142216E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 9.9019492E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8357892E-015,-1.6088431E-016, 1.9315758E-002
 1.1161568E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 9.9835427E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1009240E-016, 1.9332063E-002
 1.1180921E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 9.9951989E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0892678E-016, 1.9348318E-002
 1.1200273E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 9.9951989E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8357892E-015,-1.6577020E-016, 1.9364522E-002
 1.1223496E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 9.9951989E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5298244E-015,-1.3734849E-016, 1.9382287E-002
 1.1242849E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 9.9951989E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2313764E-016, 1.9399993E-002
 1.1262201E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.0006855E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6715785E-015,-1.5039372E-016, 1.9416035E-002
 1.1280390E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.0053480E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4573124E-016, 1.9431640E-002
 1.1301286E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 1.0121474E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1051008E-016, 1.9447807E-002
 1.1322182E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.0238037E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7002034E-015,-1.1306472E-016, 1.9464965E-002
 1.1343077E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 1.0403166E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.2340905E-017, 1.9482065E-002
 1.1360492E+000, 0.0000000E+000, 0.0000000E+000,-1.0942358E-015, 1.0519728E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2262987E-017, 1.9497690E-002
 1.1381387E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 1.0519728E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7002034E-015,-5.6473842E-017, 1.9513265E-002
 1.1402283E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.0558582E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.5221003E-017, 1.9530201E-002
 1.1423179E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 1.0636290E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.9028488E-017, 1.9547080E-002
 1.1440592E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.0636290E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.7450197E-017, 1.9562503E-002
 1.1461488E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.0636290E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.3239342E-017, 1.9577876E-002
 1.1482383E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 1.0694571E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.3200383E-017, 1.9594592E-002
 1.1503279E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.0849988E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6080481E-017, 1.9611252E-002
 1.1520692E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 1.0927696E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5677112E-017, 1.9626474E-002
 1.1541588E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.1044258E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6653467E-017, 1.9641647E-002
 1.1562485E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.1102539E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5036218E-017, 1.9658146E-002
 1.1583380E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.1160820E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9208113E-017, 1.9674589E-002
 1.1600792E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.1242413E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2627058E-017, 1.9689613E-002
 1.1621689E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.1393944E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7002034E-015,-5.4317405E-017, 1.9704588E-002
 1.1642585E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 1.1442511E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1593622E-017, 1.9720872E-002
 1.1663480E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.1452225E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0067592E-017, 1.9737100E-002
 1.1680894E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.1469709E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2530015E-017, 1.9751927E-002
 1.1701789E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.1602784E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3433365E-017, 1.9766706E-002
 1.1722685E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.1743630E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.1379249E-018, 1.9782776E-002
 1.1740098E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.1836880E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6819606E-017, 1.9797460E-002
 1.1760994E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.2069033E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0034888E-017, 1.9812095E-002
 1.1781890E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.2375008E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2210726E-017, 1.9828009E-002
 1.1802785E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.2642130E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.8922871E-017, 1.9843869E-002
 1.1820199E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 1.2897595E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6710196E-016, 1.9858359E-002
 1.1841094E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.3147232E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7002034E-015, 1.4943311E-016, 1.9872802E-002
 1.1861991E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.3317218E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8064260E-016, 1.9888506E-002
 1.1882887E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 1.3472634E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2460592E-016, 1.9904157E-002
 1.1900300E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.3736842E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3681581E-016, 1.9918456E-002
 1.1921196E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.3929169E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5604855E-016, 1.9932708E-002
 1.1942091E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.4006877E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4960850E-016, 1.9948205E-002
 1.1962987E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.4162293E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7936097E-016, 1.9963649E-002
 1.1980400E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.4238059E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4430494E-016, 1.9977759E-002
 1.2001296E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.4312853E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6599519E-016, 1.9991822E-002
 1.2022192E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.4463412E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8105113E-016, 2.0007114E-002
 1.2043087E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.4579974E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7849648E-016, 2.0022353E-002
 1.2060500E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.4675167E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1643743E-016, 2.0036276E-002
 1.2081397E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.4657682E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7002034E-015, 3.1468900E-016, 2.0050153E-002
 1.2102293E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.4735390E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7982724E-016, 2.0065241E-002
 1.2123188E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.4783958E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9889485E-016, 2.0080277E-002
 1.2140602E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.4890806E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0402441E-015, 3.0957971E-016, 2.0094015E-002
 1.2161497E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.4958801E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7002034E-015, 3.4480087E-016, 2.0107707E-002
 1.2180651E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.5007369E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2123592E-016, 2.0122077E-002
 1.2202592E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.5007369E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3544677E-016, 2.0136689E-002
 1.2221398E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.5007369E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4965763E-016, 2.0151107E-002
 1.2240205E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.5007369E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2123592E-016, 2.0164372E-002
 1.2262145E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.5007369E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6192425E-015, 3.0702506E-016, 2.0178694E-002
 1.2280952E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.5007369E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8891162E-015, 3.2123592E-016, 2.0192968E-002
 1.2302892E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.5140582E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4876815E-016, 2.0207192E-002
 1.2321699E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.5250206E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8815225E-016, 2.0221368E-002
 1.2340505E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.5395909E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8891162E-015, 3.6008994E-016, 2.0234411E-002
 1.2362446E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.5415336E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7624350E-016, 2.0248493E-002
 1.2381252E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.5415336E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9045436E-016, 2.0262528E-002
 1.2400057E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.5429906E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9191138E-016, 2.0275439E-002
 1.2421998E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.5452802E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6577928E-016, 2.0289380E-002
 1.2440804E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.5522184E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0113921E-016, 2.0303275E-002
 1.2462745E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.5561038E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4818120E-016, 2.0317120E-002
 1.2481551E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.5561038E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8891162E-015, 3.6239205E-016, 2.0330919E-002
 1.2500358E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.5590179E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8891162E-015, 3.5109525E-016, 2.0343613E-002
